01/04/2009,7606.129883,7789,7483.870117,7761.600098,7761.600098,361340000,,,,,,,
02/04/2009,7763.990234,8075.72998,7763.990234,7978.080078,7978.080078,442820000,,,,,,,
03/04/2009,7980.629883,8019.5,7897.240234,8017.589844,8017.589844,308210000,,,,,,,
06/04/2009,8016.160156,8016.160156,7862.200195,7975.850098,7975.850098,247400000,,,,,,,
07/04/2009,7968.919922,7969.080078,7762.080078,7789.560059,7789.560059,276920000,,,,,,,
08/04/2009,7788.680176,7887.52002,7750.850098,7837.109863,7837.109863,255350000,,,,,,,
09/04/2009,7839.890137,8087.279785,7839.890137,8083.379883,8083.379883,462060000,,,,,,,
13/04/2009,8082.02002,8113.410156,7963.75,8057.810059,8057.810059,424250000,,,,,,,
14/04/2009,8057.410156,8057.410156,7902.259766,7920.180176,7920.180176,513010000,,,,,,,
15/04/2009,7914.919922,8041.319824,7870.47998,8029.620117,8029.620117,413280000,,,,,,,
16/04/2009,8029.140137,8168.120117,7962.709961,8125.430176,8125.430176,359470000,,,,,,,
17/04/2009,8125.430176,8190.660156,8086.879883,8131.330078,8131.330078,537670000,,,,,,,
20/04/2009,8128.939941,8128.939941,7840.450195,7841.72998,7841.72998,453660000,,,,,,,
21/04/2009,7841.72998,7979.200195,7791.950195,7969.560059,7969.560059,424030000,,,,,,,
22/04/2009,7964.779785,8044.830078,7868.009766,7886.569824,7886.569824,387030000,,,,,,,
23/04/2009,7886.810059,7979.439941,7804.209961,7957.060059,7957.060059,327240000,,,,,,,
24/04/2009,7957.450195,8127.5,7957.450195,8076.290039,8076.290039,402720000,,,,,,,
27/04/2009,8073.819824,8122.560059,7987.160156,8025,8025,282990000,,,,,,,
28/04/2009,8023.560059,8091.660156,7938.97998,8016.950195,8016.950195,274710000,,,,,,,
29/04/2009,8018.310059,8257.570313,8017.910156,8185.72998,8185.72998,300340000,,,,,,,
30/04/2009,8188.509766,8307.509766,8136.899902,8168.120117,8168.120117,341400000,,,,,,,
01/05/2009,8167.410156,8219.80957,8099.310059,8212.410156,8212.410156,237360000,,,,,,,
04/05/2009,8213.599609,8434.860352,8213.599609,8426.740234,8426.740234,354490000,,,,,,,
05/05/2009,8425.549805,8458.120117,8362.780273,8410.650391,8410.650391,311490000,,,,,,,
06/05/2009,8403.480469,8518.570313,8403,8512.280273,8512.280273,454480000,,,,,,,
07/05/2009,8512.280273,8577.19043,8358,8409.849609,8409.849609,476640000,,,,,,,
08/05/2009,8410.730469,8587.549805,8410.730469,8574.650391,8574.650391,428420000,,,,,,,
11/05/2009,8569.230469,8569.230469,8410.330078,8418.769531,8418.769531,332630000,,,,,,,
12/05/2009,8419.169922,8517.459961,8365.650391,8469.110352,8469.110352,334840000,,,,,,,
13/05/2009,8461.799805,8462.040039,8262.429688,8284.889648,8284.889648,336930000,,,,,,,
14/05/2009,8285.919922,8376.639648,8273.900391,8331.320313,8331.320313,323800000,,,,,,,
15/05/2009,8326.219727,8394.959961,8230.169922,8268.639648,8268.639648,308820000,,,,,,,
18/05/2009,8270.150391,8511.879883,8270.150391,8504.080078,8504.080078,288280000,,,,,,,
19/05/2009,8502.480469,8538.009766,8463.540039,8474.849609,8474.849609,277710000,,,,,,,
20/05/2009,8471.820313,8591.929688,8405.469727,8422.040039,8422.040039,468640000,,,,,,,
21/05/2009,8416.070313,8416.150391,8221.009766,8292.129883,8292.129883,302280000,,,,,,,
22/05/2009,8292.209961,8364.139648,8257.169922,8277.320313,8277.320313,244190000,,,,,,,
26/05/2009,8277.320313,8495.709961,8226.900391,8473.490234,8473.490234,314760000,,,,,,,
27/05/2009,8473.650391,8496.589844,8289.349609,8300.019531,8300.019531,285990000,,,,,,,
28/05/2009,8300.5,8434.620117,8246.580078,8403.799805,8403.799805,290730000,,,,,,,
29/05/2009,8404.040039,8522.950195,8368.519531,8500.330078,8500.330078,361910000,,,,,,,
01/06/2009,8501.530273,8760.700195,8501.290039,8721.44043,8721.44043,354830000,,,,,,,
02/06/2009,8721.599609,8787.129883,8693.719727,8740.870117,8740.870117,257560000,,,,,,,
03/06/2009,8740.070313,8740.389648,8598.379883,8675.240234,8675.240234,252160000,,,,,,,
04/06/2009,8675.280273,8751.25,8634.570313,8750.240234,8750.240234,237800000,,,,,,,
05/06/2009,8751.75,8839.400391,8700.410156,8763.129883,8763.129883,254970000,,,,,,,
08/06/2009,8759.349609,8823.969727,8633.070313,8764.490234,8764.490234,189630000,,,,,,,
09/06/2009,8764.830078,8803.259766,8725.120117,8763.05957,8763.05957,187930000,,,,,,,
10/06/2009,8763.660156,8834.929688,8639.950195,8739.019531,8739.019531,219920000,,,,,,,
11/06/2009,8736.230469,8877.929688,8736.230469,8770.919922,8770.919922,249900000,,,,,,,
12/06/2009,8770.009766,8805.530273,8716.730469,8799.259766,8799.259766,164020000,,,,,,,
15/06/2009,8798.5,8798.5,8577.900391,8612.129883,8612.129883,230220000,,,,,,,
16/06/2009,8612.44043,8643.650391,8499.379883,8504.669922,8504.669922,240690000,,,,,,,
17/06/2009,8504.360352,8563.009766,8461.290039,8497.179688,8497.179688,237870000,,,,,,,
18/06/2009,8496.730469,8590.519531,8475.120117,8555.599609,8555.599609,220050000,,,,,,,
19/06/2009,8556.959961,8616.589844,8496.730469,8539.730469,8539.730469,528710000,,,,,,,
22/06/2009,8538.519531,8538.830078,8334.549805,8339.009766,8339.009766,291240000,,,,,,,
23/06/2009,8340.44043,8370.900391,8286.410156,8322.910156,8322.910156,237150000,,,,,,,
24/06/2009,8323.509766,8428.410156,8259.879883,8299.860352,8299.860352,189430000,,,,,,,
25/06/2009,8299.25,8490.459961,8259.429688,8472.400391,8472.400391,222540000,,,,,,,
26/06/2009,8468.540039,8468.769531,8401.360352,8438.389648,8438.389648,307640000,,,,,,,
29/06/2009,8440.129883,8533.230469,8429.089844,8529.379883,8529.379883,216480000,,,,,,,
30/06/2009,8528.929688,8560.44043,8393.950195,8447,8447,233340000,,,,,,,
01/07/2009,8447.530273,8580.469727,8447.530273,8504.05957,8504.05957,184600000,,,,,,,
02/07/2009,8503,8503.230469,8280.740234,8280.740234,8280.740234,157800000,,,,,,,
06/07/2009,8280.740234,8327.969727,8205.990234,8324.870117,8324.870117,206900000,,,,,,,
07/07/2009,8324.950195,8326.30957,8154.379883,8163.600098,8163.600098,210880000,,,,,,,
08/07/2009,8163.600098,8219.519531,8087.189941,8178.410156,8178.410156,325250000,,,,,,,
09/07/2009,8179.009766,8228.669922,8145.310059,8183.169922,8183.169922,192660000,,,,,,,
10/07/2009,8182.490234,8183.850098,8093.310059,8146.52002,8146.52002,174260000,,,,,,,
13/07/2009,8146.52002,8331.679688,8130.419922,8331.679688,8331.679688,253520000,,,,,,,
14/07/2009,8331.370117,8361.230469,8285.200195,8359.490234,8359.490234,189170000,,,,,,,
15/07/2009,8363.950195,8628.230469,8363.950195,8616.209961,8616.209961,305000000,,,,,,,
16/07/2009,8612.660156,8739.549805,8584.400391,8711.820313,8711.820313,216580000,,,,,,,
17/07/2009,8711.889648,8754.290039,8674.410156,8743.94043,8743.94043,301410000,,,,,,,
20/07/2009,8746.049805,8854.799805,8745.900391,8848.150391,8848.150391,213730000,,,,,,,
21/07/2009,8848.150391,8927.129883,8811.269531,8915.94043,8915.94043,218910000,,,,,,,
22/07/2009,8912.389648,8949.799805,8860.320313,8881.259766,8881.259766,199010000,,,,,,,
23/07/2009,8882.30957,9096.719727,8866.44043,9069.290039,9069.290039,274760000,,,,,,,
24/07/2009,9066.110352,9100.879883,9007.389648,9093.240234,9093.240234,214310000,,,,,,,
27/07/2009,9093.089844,9123.400391,9034.519531,9108.509766,9108.509766,176830000,,,,,,,
28/07/2009,9106.919922,9124.910156,9007.469727,9096.719727,9096.719727,198270000,,,,,,,
29/07/2009,9092.339844,9094.830078,9014.19043,9070.719727,9070.719727,190510000,,,,,,,
30/07/2009,9072.839844,9246.429688,9072.610352,9154.459961,9154.459961,232410000,,,,,,,
31/07/2009,9154.610352,9218.769531,9133.450195,9171.610352,9171.610352,265570000,,,,,,,
03/08/2009,9173.650391,9298.429688,9173.650391,9286.55957,9286.55957,221690000,,,,,,,
04/08/2009,9285.049805,9321.099609,9250.740234,9320.19043,9320.19043,195990000,,,,,,,
05/08/2009,9315.360352,9318.080078,9206.450195,9280.969727,9280.969727,236610000,,,,,,,
06/08/2009,9277.19043,9325.110352,9208.799805,9256.259766,9256.259766,244450000,,,,,,,
07/08/2009,9258.450195,9437.709961,9258.450195,9370.070313,9370.070313,216600000,,,,,,,
10/08/2009,9368.410156,9371.959961,9290.339844,9337.950195,9337.950195,161370000,,,,,,,
11/08/2009,9334.330078,9334.330078,9216.879883,9241.450195,9241.450195,171380000,,,,,,,
12/08/2009,9236.05957,9424.110352,9221.019531,9361.610352,9361.610352,197420000,,,,,,,
13/08/2009,9362.290039,9406.5,9305.30957,9398.19043,9398.19043,145620000,,,,,,,
14/08/2009,9398.040039,9401.969727,9232.830078,9321.400391,9321.400391,172780000,,,,,,,
17/08/2009,9313.849609,9313.849609,9116.519531,9135.339844,9135.339844,207100000,,,,,,,
18/08/2009,9134.360352,9233.509766,9134.360352,9217.94043,9217.94043,158530000,,,,,,,
19/08/2009,9208.679688,9313.089844,9131.94043,9279.160156,9279.160156,176910000,,,,,,,
20/08/2009,9278.549805,9363.950195,9267.969727,9350.049805,9350.049805,151740000,,,,,,,
21/08/2009,9347.860352,9519.110352,9347.25,9505.959961,9505.959961,293530000,,,,,,,
24/08/2009,9506.179688,9587.730469,9486.230469,9509.280273,9509.280273,190590000,,,,,,,
25/08/2009,9509.209961,9620,9508.980469,9539.290039,9539.290039,173890000,,,,,,,
26/08/2009,9538.610352,9582.969727,9485.780273,9543.519531,9543.519531,154660000,,,,,,,
27/08/2009,9541.629883,9609.719727,9459.400391,9580.629883,9580.629883,163980000,,,,,,,
28/08/2009,9582.740234,9630.200195,9495.980469,9544.200195,9544.200195,205770000,,,,,,,
31/08/2009,9542.910156,9543.05957,9436.129883,9496.280273,9496.280273,201600000,,,,,,,
01/09/2009,9492.320313,9557.950195,9292.080078,9310.599609,9310.599609,267680000,,,,,,,
02/09/2009,9306.209961,9330.929688,9262.299805,9280.669922,9280.669922,175200000,,,,,,,
03/09/2009,9282.030273,9350.269531,9252.929688,9344.610352,9344.610352,168750000,,,,,,,
04/09/2009,9345.360352,9445.719727,9321.629883,9441.269531,9441.269531,152400000,,,,,,,
08/09/2009,9440.129883,9511.019531,9439.980469,9497.339844,9497.339844,202370000,,,,,,,
09/09/2009,9496.589844,9577.219727,9476.179688,9547.219727,9547.219727,190820000,,,,,,,
10/09/2009,9546.540039,9633,9508.219727,9627.480469,9627.480469,234130000,,,,,,,
11/09/2009,9625.44043,9649.849609,9571.55957,9605.410156,9605.410156,196760000,,,,,,,
14/09/2009,9598.080078,9631.110352,9535.959961,9626.799805,9626.799805,196480000,,,,,,,
15/09/2009,9626.419922,9713.709961,9580.929688,9683.410156,9683.410156,224030000,,,,,,,
16/09/2009,9683.709961,9799.719727,9679.179688,9791.709961,9791.709961,241270000,,,,,,,
17/09/2009,9789.820313,9854.580078,9749.459961,9783.919922,9783.919922,225470000,,,,,,,
18/09/2009,9784.75,9847.709961,9784.679688,9820.200195,9820.200195,424930000,,,,,,,
21/09/2009,9818.610352,9818.69043,9725.879883,9778.860352,9778.860352,172830000,,,,,,,
22/09/2009,9779.610352,9843.400391,9771.910156,9829.870117,9829.870117,194620000,,,,,,,
23/09/2009,9830.629883,9917.990234,9740.839844,9748.549805,9748.549805,233330000,,,,,,,
24/09/2009,9749.990234,9805.389648,9666.030273,9707.44043,9707.44043,201890000,,,,,,,
25/09/2009,9706.679688,9735.929688,9641.009766,9665.19043,9665.19043,189350000,,,,,,,
28/09/2009,9663.230469,9823.669922,9663.230469,9789.360352,9789.360352,163780000,,,,,,,
29/09/2009,9789.740234,9834.480469,9739.110352,9742.200195,9742.200195,154000000,,,,,,,
30/09/2009,9741.830078,9776.820313,9608.589844,9712.280273,9712.280273,268390000,,,,,,,
01/10/2009,9711.599609,9711.669922,9500.370117,9509.280273,9509.280273,266990000,,,,,,,
02/10/2009,9507.620117,9524.780273,9430.080078,9487.669922,9487.669922,219750000,,,,,,,
05/10/2009,9488.730469,9625.05957,9481.089844,9599.75,9599.75,173850000,,,,,,,
06/10/2009,9601.259766,9774.320313,9601.259766,9731.25,9731.25,206020000,,,,,,,
07/10/2009,9725.69043,9740.320313,9675.620117,9725.580078,9725.580078,167650000,,,,,,,
08/10/2009,9728.219727,9836.669922,9728.070313,9786.870117,9786.870117,209580000,,,,,,,
09/10/2009,9786.040039,9865.009766,9764.879883,9864.94043,9864.94043,161120000,,,,,,,
12/10/2009,9865.240234,9931.820313,9849.370117,9885.799805,9885.799805,158850000,,,,,,,
13/10/2009,9883.980469,9895.089844,9815.05957,9871.05957,9871.05957,211510000,,,,,,,
14/10/2009,9873.549805,10027.73047,9873.480469,10015.86035,10015.86035,284810000,,,,,,,
15/10/2009,10014.87988,10062.94043,9977.469727,10062.94043,10062.94043,252480000,,,,,,,
16/10/2009,10061.36035,10061.66016,9939.910156,9995.910156,9995.910156,307770000,,,,,,,
19/10/2009,9996.669922,10117.95996,9995.150391,10092.19043,10092.19043,186240000,,,,,,,
20/10/2009,10092.41992,10098.38965,9992.80957,10041.48047,10041.48047,214500000,,,,,,,
21/10/2009,10038.83984,10119.46973,9943.759766,9949.360352,9949.360352,251050000,,,,,,,
22/10/2009,9946.179688,10105.19043,9916.780273,10081.30957,10081.30957,231900000,,,,,,,
23/10/2009,10099.90039,10109.57031,9932.5,9972.179688,9972.179688,305670000,,,,,,,
26/10/2009,9972.330078,10072.32031,9849.450195,9867.959961,9867.959961,270050000,,,,,,,
27/10/2009,9868.339844,9947.540039,9837.959961,9882.169922,9882.169922,237060000,,,,,,,
28/10/2009,9881.110352,9902.419922,9758.080078,9762.69043,9762.69043,257370000,,,,,,,
29/10/2009,9762.910156,9969.910156,9759.129883,9962.580078,9962.580078,248950000,,,,,,,
30/10/2009,9961.519531,9962.129883,9684.540039,9712.730469,9712.730469,327980000,,,,,,,
02/11/2009,9712.129883,9858.589844,9678.950195,9789.44043,9789.44043,242460000,,,,,,,
03/11/2009,9787.469727,9787.469727,9703.889648,9771.910156,9771.910156,231520000,,,,,,,
04/11/2009,9767.299805,9928.040039,9767.139648,9802.139648,9802.139648,224130000,,,,,,,
05/11/2009,9807.799805,10013.07031,9807.799805,10005.95996,10005.95996,211040000,,,,,,,
06/11/2009,10001.34961,10044.5,9936.80957,10023.41992,10023.41992,181010000,,,,,,,
09/11/2009,10020.62012,10228.23047,10020.62012,10226.94043,10226.94043,227470000,,,,,,,
10/11/2009,10223.00977,10260.79981,10197.69043,10246.96973,10246.96973,193950000,,,,,,,
11/11/2009,10247.41992,10341.96973,10246.13965,10291.25977,10291.25977,166920000,,,,,,,
12/11/2009,10289.82031,10321.63965,10171.24023,10197.46973,10197.46973,183810000,,,,,,,
13/11/2009,10197.84961,10305.69043,10192.03027,10270.46973,10270.46973,167280000,,,,,,,
16/11/2009,10267.53027,10434.24023,10267.4502,10406.95996,10406.95996,202570000,,,,,,,
17/11/2009,10404.76953,10438.16992,10361.99023,10437.41992,10437.41992,158320000,,,,,,,
18/11/2009,10426.26953,10432.66016,10360.09961,10426.30957,10426.30957,166340000,,,,,,,
19/11/2009,10425.33008,10425.33008,10256.11035,10332.44043,10332.44043,196250000,,,,,,,
20/11/2009,10327.91016,10342.71973,10271.67969,10318.16016,10318.16016,230430000,,,,,,,
23/11/2009,10320.12988,10495.61035,10320.04981,10450.9502,10450.9502,182350000,,,,,,,
24/11/2009,10451.25,10453.96973,10359.58008,10433.70996,10433.70996,163750000,,,,,,,
25/11/2009,10432.95996,10481.48047,10420.94043,10464.40039,10464.40039,130080000,,,,,,,
27/11/2009,10452.23047,10452.23047,10231.25,10309.91992,10309.91992,130290000,,,,,,,
30/11/2009,10309.76953,10364.33984,10263.29004,10344.83984,10344.83984,223580000,,,,,,,
01/12/2009,10343.82031,10501.28027,10343.44043,10471.58008,10471.58008,190220000,,,,,,,
02/12/2009,10470.44043,10513.51953,10421.46973,10452.67969,10452.67969,159500000,,,,,,,
03/12/2009,10455.62988,10507.62988,10350.04981,10366.15039,10366.15039,243970000,,,,,,,
04/12/2009,10368.57031,10516.7002,10311.80957,10388.90039,10388.90039,460660000,,,,,,,
07/12/2009,10386.86035,10443.16016,10360.17969,10390.11035,10390.11035,196580000,,,,,,,
08/12/2009,10385.41992,10385.65039,10249.83984,10285.96973,10285.96973,221770000,,,,,,,
09/12/2009,10282.84961,10342.26953,10235.62988,10337.04981,10337.04981,188610000,,,,,,,
10/12/2009,10336,10444.59961,10335.76953,10405.83008,10405.83008,195910000,,,,,,,
11/12/2009,10403.41016,10484.04981,10400.08008,10471.5,10471.5,179970000,,,,,,,
14/12/2009,10471.28027,10514.66016,10471.28027,10501.04981,10501.04981,154360000,,,,,,,
15/12/2009,10499.30957,10499.30957,10426.69043,10452,10452,187560000,,,,,,,
16/12/2009,10449.80957,10509.96973,10427.58984,10441.12012,10441.12012,208310000,,,,,,,
17/12/2009,10439.99023,10440.05957,10307.95996,10308.25977,10308.25977,198860000,,,,,,,
18/12/2009,10309.38965,10372.34961,10263.90039,10328.88965,10328.88965,480080000,,,,,,,
21/12/2009,10330.09961,10458.04981,10329.79981,10414.13965,10414.13965,164470000,,,,,,,
22/12/2009,10414.66992,10479.82031,10414.58984,10464.92969,10464.92969,135080000,,,,,,,
23/12/2009,10464.32031,10492.05957,10437.79981,10466.44043,10466.44043,112460000,,,,,,,
24/12/2009,10467.12012,10522.05957,10461.67969,10520.08984,10520.08984,52670000,,,,,,,
28/12/2009,10517.91016,10551.61035,10506.33984,10547.08008,10547.08008,102010000,,,,,,,
29/12/2009,10547.83008,10580.33008,10544.28027,10545.41016,10545.41016,92890000,,,,,,,
30/12/2009,10544.36035,10550.7002,10505.66016,10548.50977,10548.50977,110160000,,,,,,,
